term,raw_count_domain,tf,df_wikipedia,idf,tfidf_score,in_wikipedia,below_min_df,domain_score
partial,17,3.833213,55691,5.745437,22.023486,true,false,20
tape,12,3.484907,31501,6.315223,22.007961,true,false,20
digital,38,4.637586,152951,4.735149,21.959664,true,false,20
level,127,5.844187,407055,3.756323,21.952653,true,false,20
authority,37,4.610918,152583,4.737558,21.844493,true,false,20
value,30,4.401197,123523,4.948838,21.780814,true,false,20
left,257,6.549076,628511,3.321918,21.755497,true,false,20
deep,33,4.496508,144037,4.795196,21.561637,true,false,20
area,352,6.863631,765685,3.124501,21.445426,true,false,20
lip,7,2.94591,13211,7.184148,21.163855,true,false,20
plastic,11,3.397895,34440,6.226026,21.155384,true,false,20
hang,8,3.079442,18846,6.82892,21.02926,true,false,20
missing,72,5.276666,329666,3.967191,20.93354,true,false,20
correct,13,3.564949,49612,5.861021,20.894242,true,false,20
additional,55,5.007333,272914,4.156113,20.811044,true,false,20
software,18,3.890372,83965,5.334862,20.754595,true,false,20
parent,13,3.564949,52546,5.803566,20.689417,true,false,20
quantity,8,3.079442,21395,6.70207,20.638632,true,false,20
dusty,5,2.609438,6811,7.846588,20.475184,true,false,20
general,200,6.298317,693029,3.2242,20.307037,true,false,20
available,52,4.951244,302405,4.053503,20.069882,true,false,20
send,13,3.564949,63700,5.611073,20.003192,true,false,20
reason,21,4.044522,125026,4.936744,19.966771,true,false,20
bird,14,3.639057,73533,5.467526,19.89664,true,false,20
noticed,8,3.079442,28726,6.407436,19.731325,true,false,20
bag,7,2.94591,21679,6.688883,19.70485,true,false,20
possible,35,4.555348,243401,4.270559,19.453884,true,false,20
pre,30,4.401197,210104,4.417666,19.443021,true,false,20
sing,10,3.302585,48554,5.882576,19.427709,true,false,20
cord,5,2.609438,10708,7.394189,19.294677,true,false,20
extern,2,1.693147,198,11.379724,19.267548,true,false,20
upto,2,1.693147,214,11.302391,19.136611,true,false,20
witch,6,2.791759,18742,6.834453,19.08015,true,false,20
light,36,4.583519,280039,4.130341,18.931497,true,false,20
normal,14,3.639057,101828,5.141979,18.711955,true,false,20
critical,25,4.218876,208803,4.423878,18.66379,true,false,20
dispensation,3,2.098612,2410,8.885232,18.646657,true,false,20
internal,14,3.639057,105789,5.103818,18.573085,true,false,20
location,29,4.367296,255094,4.223638,18.445875,true,false,20
dust,6,2.791759,23949,6.589305,18.395755,true,false,20
chanel,3,2.098612,2813,8.730667,18.322284,true,false,20
point,50,4.912023,429834,3.701872,18.183681,true,false,20
gas,11,3.397895,82834,5.348423,18.173381,true,false,20
request,11,3.397895,87770,5.290542,17.976709,true,false,20
advise,4,2.386294,10000,7.462589,17.807933,true,false,20
visit,13,3.564949,121366,4.966455,17.705159,true,false,20
text,15,3.70805,147318,4.772673,17.697312,true,false,20
recommend,4,2.386294,12383,7.248868,17.297934,true,false,20
delivery,7,2.94591,49298,5.86737,17.284744,true,false,20
frond,2,1.693147,647,10.199138,17.268642,true,false,20
memory,10,3.302585,95018,5.211197,17.210421,true,false,20
pass,12,3.484907,125785,4.930692,17.183,true,false,20
present,41,4.713572,455416,3.64406,17.17654,true,false,20
impossible,7,2.94591,51294,5.82768,17.167823,true,false,20
large,53,4.970292,560332,3.436742,17.081613,true,false,20
department,36,4.583519,425948,3.710954,17.009228,true,false,20
red,28,4.332205,347661,3.914043,16.956434,true,false,20
trust,10,3.302585,104633,5.114805,16.892079,true,false,20
slight,5,2.609438,27794,6.440417,16.80587,true,false,20
multiple,17,3.833213,217262,4.384165,16.80544,true,false,20
equipment,11,3.397895,126644,4.923886,16.730848,true,false,20
perform,10,3.302585,109946,5.065275,16.728502,true,false,20
damaged,8,3.079442,76473,5.428323,16.716203,true,false,20
review,19,3.944439,251729,4.236917,16.712259,true,false,20
minimum,7,2.94591,59928,5.672113,16.709536,true,false,20
sideto,1,1.0,0,16.673029,16.673029,false,false,20
piciture,1,1.0,0,16.673029,16.673029,false,false,20
picie,1,1.0,0,16.673029,16.673029,false,false,20
sevral,1,1.0,0,16.673029,16.673029,false,false,20
transpoert,1,1.0,0,16.673029,16.673029,false,false,20
indification,1,1.0,0,16.673029,16.673029,false,false,20
identifaction,1,1.0,0,16.673029,16.673029,false,false,20
addittional,1,1.0,0,16.673029,16.673029,false,false,20
douwnload,1,1.0,0,16.673029,16.673029,false,false,20
noticedold,1,1.0,0,16.673029,16.673029,false,false,20
allowedto,1,1.0,0,16.673029,16.673029,false,false,20
limtit,1,1.0,0,16.673029,16.673029,false,false,20
surafce,1,1.0,0,16.673029,16.673029,false,false,20
beensent,1,1.0,0,16.673029,16.673029,false,false,20
scrachte,1,1.0,0,16.673029,16.673029,false,false,20
anodazlyon,1,1.0,0,16.673029,16.673029,false,false,20
rubberis,1,1.0,0,16.673029,16.673029,false,false,20
danpener,1,1.0,0,16.673029,16.673029,false,false,20
posistion,1,1.0,0,16.673029,16.673029,false,false,20
enviromentel,1,1.0,0,16.673029,16.673029,false,false,20
envouremental,1,1.0,0,16.673029,16.673029,false,false,20
dificult,1,1.0,0,16.673029,16.673029,false,false,20
areab,1,1.0,0,16.673029,16.673029,false,false,20
lessthen,1,1.0,0,16.673029,16.673029,false,false,20
summp,1,1.0,0,16.673029,16.673029,false,false,20
thelimit,1,1.0,0,16.673029,16.673029,false,false,20
repairedbut,1,1.0,0,16.673029,16.673029,false,false,20
defectsare,1,1.0,0,16.673029,16.673029,false,false,20
vieuw,1,1.0,0,16.673029,16.673029,false,false,20
gretast,1,1.0,0,16.673029,16.673029,false,false,20
satisfactionay,1,1.0,0,16.673029,16.673029,false,false,20
beyondlimits,1,1.0,0,16.673029,16.673029,false,false,20
polution,1,1.0,0,16.673029,16.673029,false,false,20
indenification,1,1.0,0,16.673029,16.673029,false,false,20
projectnr,1,1.0,0,16.673029,16.673029,false,false,20
andlower,1,1.0,0,16.673029,16.673029,false,false,20
lenghti,1,1.0,0,16.673029,16.673029,false,false,20
geerodeerde,1,1.0,0,16.673029,16.673029,false,false,20
incomming,1,1.0,0,16.673029,16.673029,false,false,20
andfuel,1,1.0,0,16.673029,16.673029,false,false,20
picturesnote,1,1.0,0,16.673029,16.673029,false,false,20
limitswithout,1,1.0,0,16.673029,16.673029,false,false,20
fromvalvs,1,1.0,0,16.673029,16.673029,false,false,20
tranportation,1,1.0,0,16.673029,16.673029,false,false,20
recomend,1,1.0,0,16.673029,16.673029,false,false,20
fileon,1,1.0,0,16.673029,16.673029,false,false,20
andmeasure,1,1.0,0,16.673029,16.673029,false,false,20
non,41,4.713572,516150,3.518874,16.586467,true,false,20
number,74,5.304065,782145,3.103232,16.459746,true,false,20
pound,4,2.386294,18214,6.863028,16.377205,true,false,20
map,9,3.197225,106993,5.092501,16.281869,true,false,20
download,5,2.609438,34897,6.212844,16.212031,true,false,20
big,17,3.833213,255671,4.221378,16.181443,true,false,20
face,12,3.484907,176883,4.589779,15.994953,true,false,20
clean,6,2.791759,56856,5.724734,15.982081,true,false,20
environmetal,1,1.0,1,15.979882,15.979882,true,true,20
invertory,1,1.0,1,15.979882,15.979882,true,true,20
aviable,1,1.0,1,15.979882,15.979882,true,true,20
builup,1,1.0,1,15.979882,15.979882,true,true,20
removel,1,1.0,1,15.979882,15.979882,true,true,20
foundwithin,1,1.0,1,15.979882,15.979882,true,true,20
thisshop,1,1.0,1,15.979882,15.979882,true,true,20
inside,12,3.484907,178408,4.581195,15.965037,true,false,20
hoses,2,1.693147,1491,9.365156,15.856588,true,false,20
parental,3,2.098612,9292,7.536012,15.815168,true,false,20
square,11,3.397895,167905,4.641869,15.772586,true,false,20
bit,6,2.791759,62097,5.63656,15.735919,true,false,20
nuts,3,2.098612,9802,7.482585,15.703045,true,false,20
black,25,4.218876,425766,3.711381,15.657857,true,false,20
zone,8,3.079442,110754,5.057953,15.575671,true,false,20
shortest,3,2.098612,10421,7.421355,15.574546,true,false,20
insuficient,1,1.0,2,15.574417,15.574417,true,true,20
srew,1,1.0,2,15.574417,15.574417,true,true,20
tool,5,2.609438,46141,5.93355,15.48323,true,false,20
design,17,3.833213,309862,4.029143,15.444566,true,false,20
gap,5,2.609438,47772,5.898813,15.392586,true,false,20
accross,1,1.0,3,15.286735,15.286735,true,true,20
rightarm,1,1.0,3,15.286735,15.286735,true,true,20
seperate,1,1.0,3,15.286735,15.286735,true,true,20
preseved,1,1.0,3,15.286735,15.286735,true,true,20
sharp,5,2.609438,51847,5.816957,15.178989,true,false,20
complete,13,3.564949,246758,4.256861,15.175496,true,false,20
completeness,2,1.693147,2311,8.927161,15.114997,true,false,20
side,26,4.258097,501696,3.547277,15.104649,true,false,20
dry,6,2.791759,78109,5.407156,15.095478,true,false,20
totaly,1,1.0,4,15.063591,15.063591,true,true,20
thelower,1,1.0,4,15.063591,15.063591,true,true,20
witin,1,1.0,4,15.063591,15.063591,true,true,20
minimun,1,1.0,4,15.063591,15.063591,true,true,20
dirth,1,1.0,4,15.063591,15.063591,true,true,20
morethan,1,1.0,4,15.063591,15.063591,true,true,20
reduced,8,3.079442,133814,4.868815,14.993232,true,false,20
activity,8,3.079442,135303,4.85775,14.959156,true,false,20
result,18,3.890372,372935,3.843867,14.954071,true,false,20
end,44,4.78419,769953,3.118943,14.921614,true,false,20
degree,14,3.639057,289966,4.095506,14.903783,true,false,20
sense,7,2.94591,110876,5.056852,14.897032,true,false,20
centimeter,2,1.693147,2848,8.718306,14.761374,true,false,20
braket,1,1.0,6,14.727119,14.727119,true,false,20
hybird,1,1.0,6,14.727119,14.727119,true,false,20
loss,10,3.302585,201858,4.457704,14.721947,true,false,20
data,9,3.197225,178287,4.581873,14.649278,true,false,20
migratie,1,1.0,7,14.593587,14.593587,true,false,20
true,8,3.079442,156686,4.711023,14.507321,true,false,20
tubes,3,2.098612,17356,6.911278,14.504092,true,false,20
long,34,4.526361,708478,3.202153,14.4941,true,false,20
generel,1,1.0,8,14.475804,14.475804,true,false,20
action,12,3.484907,274094,4.151799,14.468631,true,false,20
moist,3,2.098612,17661,6.893858,14.467535,true,false,20
cell,5,2.609438,70571,5.50864,14.374454,true,false,20
overall,10,3.302585,225439,4.34722,14.357063,true,false,20
row,5,2.609438,71375,5.497312,14.344894,true,false,20
speed,7,2.94591,135774,4.854275,14.300257,true,false,20
continue,8,3.079442,170643,4.625694,14.244555,true,false,20
show,17,3.833213,436049,3.687517,14.135038,true,false,20
compleet,1,1.0,12,14.10808,14.10808,true,false,20
visuele,1,1.0,12,14.10808,14.10808,true,false,20
higg,1,1.0,12,14.10808,14.10808,true,false,20
sand,4,2.386294,47471,5.905134,14.091387,true,false,20
effective,6,2.791759,113055,5.03739,14.063182,true,false,20
place,39,4.663562,858617,3.009949,14.037085,true,false,20
cloudy,2,1.693147,4408,8.281626,14.022011,true,false,20
matel,1,1.0,14,13.964979,13.964979,true,false,20
eachother,1,1.0,14,13.964979,13.964979,true,false,20
bend,3,2.098612,22549,6.649539,13.954803,true,false,20
date,10,3.302585,257330,4.21491,13.9201,true,false,20
info,3,2.098612,23437,6.610915,13.873747,true,false,20
bar,6,2.791759,122052,4.960818,13.849411,true,false,20
hard,7,2.94591,160969,4.684056,13.798807,true,false,20
procent,1,1.0,18,13.72859,13.72859,true,false,20
unknow,1,1.0,18,13.72859,13.72859,true,false,20
video,11,3.397895,309096,4.031618,13.699017,true,false,20
salt,4,2.386294,56564,5.729883,13.673188,true,false,20
total,16,3.772589,468170,3.61644,13.643341,true,false,20
oter,1,1.0,21,13.581986,13.581986,true,false,20
confex,1,1.0,21,13.581986,13.581986,true,false,20
splash,2,1.693147,5881,7.993377,13.533963,true,false,20
lose,4,2.386294,61374,5.648271,13.478437,true,false,20
leg,4,2.386294,64611,5.596873,13.355788,true,false,20
short,14,3.639057,454549,3.645966,13.267878,true,false,20
ass,2,1.693147,6980,7.822081,13.243935,true,false,20
bill,7,2.94591,194527,4.494698,13.240975,true,false,20
build,6,2.791759,153357,4.732499,13.211998,true,false,20
metical,1,1.0,31,13.207293,13.207293,true,false,20
old,19,3.944439,618298,3.338301,13.167726,true,false,20
strater,1,1.0,33,13.146668,13.146668,true,false,20
spash,1,1.0,34,13.117681,13.117681,true,false,20
adge,1,1.0,35,13.08951,13.08951,true,false,20
turn,7,2.94591,206484,4.435046,13.065247,true,false,20
likey,1,1.0,39,12.984149,12.984149,true,false,20
multi,5,2.609438,122741,4.955189,12.930258,true,false,20
hour,5,2.609438,128627,4.908349,12.808032,true,false,20
unable,5,2.609438,129194,4.903951,12.796555,true,false,20
change,8,3.079442,275124,4.148048,12.773672,true,false,20
percent,4,2.386294,82756,5.349365,12.76516,true,false,20
little,10,3.302585,370938,3.849236,12.712429,true,false,20
main,16,3.772589,619142,3.336937,12.588892,true,false,20
miner,2,1.693147,10782,7.387303,12.507791,true,false,20
labyrint,1,1.0,70,12.410349,12.410349,true,false,20
good,9,3.197225,359882,3.879495,12.403616,true,false,20
file,3,2.098612,47474,5.90507,12.392453,true,false,20
pece,1,1.0,74,12.355541,12.355541,true,false,20
previous,8,3.079442,315659,4.010608,12.350433,true,false,20
fill,3,2.098612,48643,5.880745,12.341404,true,false,20
circumstantially,1,1.0,82,12.254188,12.254188,true,false,20
dissol,1,1.0,84,12.230378,12.230378,true,false,20
special,9,3.197225,387595,3.80531,12.166431,true,false,20
rest,6,2.791759,228702,4.332849,12.096273,true,false,20
retrieve,2,1.693147,13759,7.143508,12.09501,true,false,20
document,3,2.098612,57165,5.719314,12.002623,true,false,20
basic,4,2.386294,116529,5.007125,11.948474,true,false,20
cicle,1,1.0,115,11.919439,11.919439,true,false,20
robbery,2,1.693147,15499,7.024434,11.8934,true,false,20
erro,1,1.0,119,11.885537,11.885537,true,false,20
slechte,1,1.0,119,11.885537,11.885537,true,false,20
clip,2,1.693147,15982,6.993748,11.841445,true,false,20
union,8,3.079442,375025,3.838278,11.819754,true,false,20
heather,2,1.693147,16526,6.960278,11.784775,true,false,20
severall,1,1.0,135,11.760374,11.760374,true,false,20
list,20,3.995732,930315,2.929749,11.706494,true,false,20
gill,2,1.693147,17750,6.888832,11.663806,true,false,20
set,12,3.484907,622685,3.331231,11.60903,true,false,20
exel,1,1.0,178,11.485643,11.485643,true,false,20
posible,1,1.0,191,11.415534,11.415534,true,false,20
month,5,2.609438,229679,4.328587,11.295178,true,false,20
buton,1,1.0,228,11.239307,11.239307,true,false,20
evidence,4,2.386294,158343,4.700504,11.216786,true,false,20
opposite,3,2.098612,86438,5.305835,11.13489,true,false,20
average,5,2.609438,244708,4.265204,11.129785,true,false,20
half,7,2.94591,399992,3.773827,11.117354,true,false,20
madding,1,1.0,269,11.074607,11.074607,true,false,20
green,5,2.609438,256741,4.217202,11.004527,true,false,20
pack,2,1.693147,28727,6.407401,10.848674,true,false,20
floe,1,1.0,344,10.829484,10.829484,true,false,20
oval,2,1.693147,29591,6.37777,10.798503,true,false,20
buttock,1,1.0,373,10.748773,10.748773,true,false,20
outside,5,2.609438,283185,4.11917,10.748718,true,false,20
different,7,2.94591,476738,3.598304,10.600282,true,false,20
problem,3,2.098612,112177,5.045187,10.587891,true,false,20
page,4,2.386294,209704,4.419572,10.546399,true,false,20
layer,2,1.693147,34968,6.210812,10.515818,true,false,20
pen,2,1.693147,35128,6.206247,10.508089,true,false,20
brown,4,2.386294,215947,4.390236,10.476395,true,false,20
blue,4,2.386294,216894,4.38586,10.465954,true,false,20
accomplished,2,1.693147,36103,6.17887,10.461736,true,false,20
instruction,2,1.693147,36187,6.176546,10.457802,true,false,20
return,5,2.609438,320864,3.994253,10.422756,true,false,20
error,2,1.693147,37069,6.152466,10.41703,true,false,20
label,3,2.098612,126083,4.928325,10.342644,true,false,20
smooth,2,1.693147,41553,6.03828,10.223696,true,false,20
wide,4,2.386294,243302,4.270966,10.191782,true,false,20
wall,3,2.098612,136067,4.852119,10.182716,true,false,20
vertical,2,1.693147,43806,5.98548,10.134299,true,false,20
danger,2,1.693147,45853,5.939811,10.056975,true,false,20
work,10,3.302585,835099,3.037722,10.032336,true,false,20
invoice,1,1.0,792,9.997206,9.997206,true,false,20
spry,1,1.0,799,9.988417,9.988417,true,false,20
mail,2,1.693147,49386,5.865586,9.931301,true,false,20
sliver,1,1.0,934,9.832482,9.832482,true,false,20
pug,1,1.0,1009,9.755323,9.755323,true,false,20
remove,2,1.693147,57009,5.722047,9.688268,true,false,20
relation,2,1.693147,57406,5.715107,9.676518,true,false,20
advice,2,1.693147,58243,5.700633,9.65201,true,false,20
site,5,2.609438,443319,3.670982,9.579199,true,false,20
close,4,2.386294,315710,4.010446,9.570106,true,false,20
tie,2,1.693147,61974,5.638543,9.546882,true,false,20
room,3,2.098612,185424,4.542623,9.533205,true,false,20
sigh,1,1.0,1278,9.519195,9.519195,true,false,20
silver,3,2.098612,186711,4.535706,9.518689,true,false,20
print,2,1.693147,64859,5.593043,9.469844,true,false,20
whit,1,1.0,1453,9.390955,9.390955,true,false,20
threat,2,1.693147,72249,5.485141,9.287152,true,false,20
passenger,2,1.693147,77555,5.414273,9.167162,true,false,20
fuzz,1,1.0,1885,9.130815,9.130815,true,false,20
bode,1,1.0,1959,9.092329,9.092329,true,false,20
great,5,2.609438,536592,3.480034,9.080932,true,false,20
graze,1,1.0,2151,8.998876,8.998876,true,false,20
cross,3,2.098612,253052,4.231675,8.880644,true,false,20
post,4,2.386294,425125,3.712888,8.860044,true,false,20
stock,2,1.693147,93245,5.230032,8.855215,true,false,20
staggering,1,1.0,2494,8.850985,8.850985,true,false,20
start,3,2.098612,268059,4.174063,8.759739,true,false,20
type,3,2.098612,268379,4.17287,8.757236,true,false,20
sticker,1,1.0,2997,8.667328,8.667328,true,false,20
filthy,1,1.0,3004,8.664996,8.664996,true,false,20
expiry,1,1.0,3123,8.626159,8.626159,true,false,20
range,3,2.098612,286337,4.108101,8.621311,true,false,20
strapped,1,1.0,3287,8.574994,8.574994,true,false,20
unprotected,1,1.0,3799,8.430273,8.430273,true,false,20
amount,2,1.693147,129239,4.903602,8.302521,true,false,20
look,2,1.693147,133178,4.87358,8.251687,true,false,20
hot,2,1.693147,135657,4.855137,8.220461,true,false,20
jelly,1,1.0,4861,8.183824,8.183824,true,false,20
difficult,2,1.693147,141547,4.812635,8.148499,true,false,20
complain,1,1.0,5382,8.082028,8.082028,true,false,20
dark,2,1.693147,149915,4.755198,8.051251,true,false,20
cause,2,1.693147,151400,4.745342,8.034562,true,false,20
distance,2,1.693147,151793,4.742749,8.030173,true,false,20
addition,3,2.098612,383697,3.815418,8.007083,true,false,20
disbanding,1,1.0,5869,7.995419,7.995419,true,false,20
attention,2,1.693147,155381,4.719387,7.990617,true,false,20
dead,2,1.693147,156812,4.71022,7.975095,true,false,20
removed,2,1.693147,158702,4.698239,7.95481,true,false,20
mass,2,1.693147,158942,4.696728,7.952252,true,false,20
champion,2,1.693147,165537,4.656073,7.883417,true,false,20
breakaway,1,1.0,6762,7.853807,7.853807,true,false,20
rave,1,1.0,6924,7.830136,7.830136,true,false,20
thorn,1,1.0,6959,7.825094,7.825094,true,false,20
linden,1,1.0,6964,7.824376,7.824376,true,false,20
time,9,3.197225,1508102,2.446666,7.82254,true,false,20
til,1,1.0,7620,7.734366,7.734366,true,false,20
fade,1,1.0,7652,7.730176,7.730176,true,false,20
sound,2,1.693147,184060,4.550006,7.70383,true,false,20
specific,2,1.693147,188081,4.528396,7.66724,true,false,20
dissolve,1,1.0,8321,7.646371,7.646371,true,false,20
form,3,2.098612,473822,3.60444,7.564322,true,false,20
fore,1,1.0,9267,7.538706,7.538706,true,false,20
stationary,1,1.0,9931,7.469512,7.469512,true,false,20
don,2,1.693147,211606,4.410543,7.467698,true,false,20
ware,1,1.0,9992,7.463389,7.463389,true,false,20
key,2,1.693147,212155,4.407952,7.463311,true,false,20
federal,2,1.693147,213420,4.402007,7.453246,true,false,20
administration,2,1.693147,213464,4.401801,7.452897,true,false,20
size,2,1.693147,214908,4.395059,7.441482,true,false,20
emigration,1,1.0,10448,7.418767,7.418767,true,false,20
smell,1,1.0,10552,7.408863,7.408863,true,false,20
noticeable,1,1.0,10790,7.386561,7.386561,true,false,20
los,2,1.693147,224678,4.350601,7.366208,true,false,20
spark,1,1.0,11674,7.307824,7.307824,true,false,20
bubble,1,1.0,11767,7.29989,7.29989,true,false,20
crater,1,1.0,12432,7.244919,7.244919,true,false,20
wash,1,1.0,12509,7.238745,7.238745,true,false,20
wit,1,1.0,12583,7.232847,7.232847,true,false,20
jacket,1,1.0,12793,7.216297,7.216297,true,false,20
mound,1,1.0,12833,7.213176,7.213176,true,false,20
duel,1,1.0,12854,7.211541,7.211541,true,false,20
bust,1,1.0,12857,7.211307,7.211307,true,false,20
texture,1,1.0,13295,7.17781,7.17781,true,false,20
film,3,2.098612,569712,3.420141,7.17755,true,false,20
limited,2,1.693147,252884,4.232339,7.165972,true,false,20
facial,1,1.0,13537,7.159773,7.159773,true,false,20
aria,1,1.0,13738,7.145035,7.145035,true,false,20
dig,1,1.0,13777,7.142201,7.142201,true,false,20
judgement,1,1.0,14234,7.10957,7.10957,true,false,20
regular,2,1.693147,263850,4.189889,7.094099,true,false,20
local,3,2.098612,617944,3.338874,7.007002,true,false,20
fence,1,1.0,16287,6.974845,6.974845,true,false,20
alert,1,1.0,16374,6.969518,6.969518,true,false,20
fork,1,1.0,16461,6.964219,6.964219,true,false,20
force,2,1.693147,286998,4.105795,6.951715,true,false,20
house,3,2.098612,668822,3.259754,6.84096,true,false,20
centre,2,1.693147,307147,4.037944,6.836833,true,false,20
knife,1,1.0,19458,6.796964,6.796964,true,false,20
pour,1,1.0,19475,6.796091,6.796091,true,false,20
terrible,1,1.0,20151,6.76197,6.76197,true,false,20
stuff,1,1.0,20209,6.759096,6.759096,true,false,20
ear,1,1.0,20950,6.723087,6.723087,true,false,20
complaint,1,1.0,20973,6.72199,6.72199,true,false,20
burnt,1,1.0,21012,6.720132,6.720132,true,false,20
boxes,1,1.0,21068,6.717471,6.717471,true,false,20
underneath,1,1.0,21781,6.68419,6.68419,true,false,20
rap,1,1.0,24306,6.574509,6.574509,true,false,20
mild,1,1.0,25003,6.546238,6.546238,true,false,20
mistake,1,1.0,25266,6.535774,6.535774,true,false,20
intact,1,1.0,26656,6.482222,6.482222,true,false,20
edges,1,1.0,27088,6.466146,6.466146,true,false,20
butterfly,1,1.0,29313,6.387208,6.387208,true,false,20
refer,2,1.693147,401471,3.770136,6.383395,true,false,20
tiny,1,1.0,30100,6.360715,6.360715,true,false,20
obvious,1,1.0,30678,6.341695,6.341695,true,false,20
tight,1,1.0,31027,6.330384,6.330384,true,false,20
longtime,1,1.0,32059,6.297664,6.297664,true,false,20
enhanced,1,1.0,33377,6.257377,6.257377,true,false,20
raw,1,1.0,35301,6.201334,6.201334,true,false,20
sample,1,1.0,35596,6.193012,6.193012,true,false,20
record,2,1.693147,465629,3.621882,6.13238,true,false,20
accurate,1,1.0,38792,6.107034,6.107034,true,false,20
witness,1,1.0,38923,6.103663,6.103663,true,false,20
hat,1,1.0,41130,6.048512,6.048512,true,false,20
lie,1,1.0,43562,5.991065,5.991065,true,false,20
manuel,1,1.0,45030,5.957922,5.957922,true,false,20
pain,1,1.0,45358,5.950665,5.950665,true,false,20
notice,1,1.0,45366,5.950489,5.950489,true,false,20
ask,1,1.0,46782,5.919754,5.919754,true,false,20
thin,1,1.0,47798,5.898269,5.898269,true,false,20
bold,1,1.0,49009,5.873249,5.873249,true,false,20
identical,1,1.0,49777,5.8577,5.8577,true,false,20
relevant,1,1.0,50250,5.848243,5.848243,true,false,20
touch,1,1.0,50280,5.847646,5.847646,true,false,20
near,2,1.693147,552359,3.451074,5.843176,true,false,20
bush,1,1.0,50545,5.84239,5.84239,true,false,20
ride,1,1.0,50838,5.83661,5.83661,true,false,20
coal,1,1.0,50943,5.834547,5.834547,true,false,20
object,1,1.0,55412,5.750459,5.750459,true,false,20
duo,1,1.0,56661,5.72817,5.72817,true,false,20
conclusion,1,1.0,59303,5.682597,5.682597,true,false,20
second,3,2.098612,1162536,2.706914,5.680762,true,false,20
option,1,1.0,62173,5.635337,5.635337,true,false,20
indicate,1,1.0,62884,5.623966,5.623966,true,false,20
mention,1,1.0,63234,5.618416,5.618416,true,false,20
window,1,1.0,67749,5.549449,5.549449,true,false,20
card,1,1.0,68314,5.541144,5.541144,true,false,20
unusual,1,1.0,69481,5.524206,5.524206,true,false,20
grey,1,1.0,69697,5.521102,5.521102,true,false,20
proper,1,1.0,72070,5.487622,5.487622,true,false,20
ready,1,1.0,73022,5.474499,5.474499,true,false,20
loan,1,1.0,73504,5.46792,5.46792,true,false,20
path,1,1.0,74873,5.449467,5.449467,true,false,20
severe,1,1.0,75682,5.43872,5.43872,true,false,20
thing,1,1.0,78031,5.408155,5.408155,true,false,20
ward,1,1.0,79148,5.393941,5.393941,true,false,20
temporary,1,1.0,79712,5.386841,5.386841,true,false,20
orange,1,1.0,81430,5.365518,5.365518,true,false,20
day,2,1.693147,733118,3.167966,5.363832,true,false,20
bus,1,1.0,83683,5.338226,5.338226,true,false,20
equal,1,1.0,85387,5.318068,5.318068,true,false,20
affected,1,1.0,87944,5.288562,5.288562,true,false,20
traffic,1,1.0,91393,5.250094,5.250094,true,false,20
apart,1,1.0,92944,5.233266,5.233266,true,false,20
looking,1,1.0,110939,5.056284,5.056284,true,false,20
begin,1,1.0,113900,5.029944,5.029944,true,false,20
determined,1,1.0,115486,5.016116,5.016116,true,false,20
content,1,1.0,118064,4.994038,4.994038,true,false,20
situation,1,1.0,119922,4.978424,4.978424,true,false,20
agreement,1,1.0,126950,4.921472,4.921472,true,false,20
connected,1,1.0,128615,4.908442,4.908442,true,false,20
letter,1,1.0,129747,4.89968,4.89968,true,false,20
paper,1,1.0,130190,4.896271,4.896271,true,false,20
fine,1,1.0,141361,4.81395,4.81395,true,false,20
likely,1,1.0,157581,4.705328,4.705328,true,false,20
direction,1,1.0,157694,4.704611,4.704611,true,false,20
hold,1,1.0,158283,4.700883,4.700883,true,false,20
van,1,1.0,158647,4.698586,4.698586,true,false,20
movie,1,1.0,162828,4.672573,4.672573,true,false,20
prize,1,1.0,171326,4.6217,4.6217,true,false,20
sport,1,1.0,185149,4.544107,4.544107,true,false,20
race,1,1.0,213563,4.401337,4.401337,true,false,20
united,2,1.693147,1329641,2.572609,4.355805,true,false,20
external,4,2.386294,2828449,1.817789,4.337781,true,false,20
description,1,1.0,230377,4.325552,4.325552,true,false,20
associated,1,1.0,238651,4.290267,4.290267,true,false,20
organization,1,1.0,250618,4.24134,4.24134,true,false,20
health,1,1.0,254088,4.227589,4.227589,true,false,20
process,1,1.0,257759,4.213245,4.213245,true,false,20
body,1,1.0,287962,4.102442,4.102442,true,false,20
prior,1,1.0,295643,4.076118,4.076118,true,false,20
term,1,1.0,303982,4.048302,4.048302,true,false,20
band,1,1.0,309941,4.028888,4.028888,true,false,20
free,1,1.0,371847,3.846788,3.846788,true,false,20
run,1,1.0,375832,3.836129,3.836129,true,false,20
notable,1,1.0,381322,3.821627,3.821627,true,false,20
division,1,1.0,407922,3.754195,3.754195,true,false,20
production,1,1.0,419023,3.727345,3.727345,true,false,20
man,1,1.0,438376,3.682194,3.682194,true,false,20
period,1,1.0,444673,3.667932,3.667932,true,false,20
late,1,1.0,553295,3.44938,3.44938,true,false,20
major,1,1.0,630741,3.318377,3.318377,true,false,20
found,1,1.0,739631,3.159121,3.159121,true,false,20
international,1,1.0,816428,3.060334,3.060334,true,false,20
name,1,1.0,949164,2.909691,2.909691,true,false,20
following,1,1.0,1035347,2.822781,2.822781,true,false,20
well,1,1.0,1066766,2.792886,2.792886,true,false,20
life,1,1.0,1081515,2.779155,2.779155,true,false,20
use,6,2.791759,612060,3.348442,9.348044,true,false,10
pant,1,1.0,1596,9.297147,9.297147,true,false,10
