term,raw_count_domain,tf,df_wikipedia,idf,tfidf_score,in_wikipedia,below_min_df,domain_score
touch,1,1.0,50280,5.847646,5.847646,true,false,40
pattern,1,1.0,65221,5.587477,5.587477,true,false,40
card,1,1.0,68314,5.541144,5.541144,true,false,40
turning,1,1.0,72442,5.482474,5.482474,true,false,40
method,1,1.0,107597,5.086872,5.086872,true,false,40
format,1,1.0,115950,5.012106,5.012106,true,false,40
entry,1,1.0,136956,4.845607,4.845607,true,false,40
potential,1,1.0,143114,4.801625,4.801625,true,false,40
state,2,1.693147,1049862,2.808859,4.755811,true,false,40
technical,1,1.0,157260,4.707367,4.707367,true,false,40
double,1,1.0,188439,4.526494,4.526494,true,false,40
closed,1,1.0,225343,4.347645,4.347645,true,false,40
health,1,1.0,254088,4.227589,4.227589,true,false,40
round,1,1.0,333012,3.957092,3.957092,true,false,40
free,1,1.0,371847,3.846788,3.846788,true,false,40
period,1,1.0,444673,3.667932,3.667932,true,false,38
repairable,35,4.555348,340,10.841146,49.385195,true,false,35
deliverd,8,3.079442,5,14.881269,45.825999,true,false,35
visuel,14,3.639057,60,12.562155,45.714402,true,false,35
imperfection,32,4.465736,673,10.159799,45.370978,true,false,35
pump,246,6.505332,17284,6.915435,44.987194,true,false,35
rough,328,6.793014,43176,5.999966,40.757848,true,false,35
depth,334,6.811141,68526,5.538046,37.720411,true,false,35
transfer,325,6.783825,106409,5.097974,34.583765,true,false,35
chapter,234,6.455321,86417,5.306078,34.252435,true,false,35
applicable,36,4.583519,16733,6.947831,31.845515,true,false,35
visible,98,5.584967,66064,5.574635,31.134152,true,false,35
inner,108,5.682131,73936,5.46206,31.036143,true,false,35
excessive,37,4.610918,25285,6.535023,30.132453,true,false,35
forward,208,6.337538,159234,4.694893,29.75406,true,false,35
glass,82,5.406719,82778,5.349099,28.921078,true,false,35
inch,34,4.526361,40556,6.062565,27.441356,true,false,35
anti,137,5.919981,180508,4.569493,27.051311,true,false,35
revision,18,3.890372,22174,6.666308,25.934417,true,false,35
button,15,3.70805,17645,6.894764,25.566133,true,false,35
chain,38,4.637586,74943,5.448532,25.268039,true,false,35
open,253,6.533389,398087,3.778601,24.687069,true,false,35
inventory,12,3.484907,20781,6.731186,23.457556,true,false,35
heavy,56,5.025352,167564,4.643902,23.337242,true,false,35
soft,20,3.995732,56211,5.736143,22.920093,true,false,35
warning,15,3.70805,43027,6.003423,22.260992,true,false,35
measured,13,3.564949,39751,6.082613,21.684209,true,false,35
heat,17,3.833213,68583,5.537214,21.225324,true,false,35
electric,22,4.091042,120610,4.972703,20.34354,true,false,35
bag,7,2.94591,21679,6.688883,19.70485,true,false,35
package,8,3.079442,33989,6.239207,19.213274,true,false,35
point,50,4.912023,429834,3.701872,18.183681,true,false,35
criterion,4,2.386294,9956,7.466998,17.818455,true,false,35
frond,2,1.693147,647,10.199138,17.268642,true,false,35
damaged,8,3.079442,76473,5.428323,16.716203,true,false,35
heatewr,1,1.0,0,16.673029,16.673029,false,false,35
anckor,1,1.0,0,16.673029,16.673029,false,false,35
rubberis,1,1.0,0,16.673029,16.673029,false,false,35
emoval,1,1.0,0,16.673029,16.673029,false,false,35
posistion,1,1.0,0,16.673029,16.673029,false,false,35
thelimit,1,1.0,0,16.673029,16.673029,false,false,35
projectnr,1,1.0,0,16.673029,16.673029,false,false,35
materila,1,1.0,0,16.673029,16.673029,false,false,35
repaireable,1,1.0,0,16.673029,16.673029,false,false,35
dimensios,1,1.0,0,16.673029,16.673029,false,false,35
repaird,1,1.0,1,15.979882,15.979882,true,true,35
depht,1,1.0,1,15.979882,15.979882,true,true,35
environmetal,1,1.0,1,15.979882,15.979882,true,true,35
invertory,1,1.0,1,15.979882,15.979882,true,true,35
aviable,1,1.0,1,15.979882,15.979882,true,true,35
worrn,1,1.0,1,15.979882,15.979882,true,true,35
foundwithin,1,1.0,1,15.979882,15.979882,true,true,35
sense,7,2.94591,110876,5.056852,14.897032,true,false,35
innerside,1,1.0,6,14.727119,14.727119,true,false,35
laboratory,5,2.609438,63029,5.621663,14.66938,true,false,35
relative,5,2.609438,73178,5.472365,14.279797,true,false,35
compleet,1,1.0,12,14.10808,14.10808,true,false,35
visuele,1,1.0,12,14.10808,14.10808,true,false,35
build,6,2.791759,153357,4.732499,13.211998,true,false,35
turn,7,2.94591,206484,4.435046,13.065247,true,false,35
change,8,3.079442,275124,4.148048,12.773672,true,false,35
main,16,3.772589,619142,3.336937,12.588892,true,false,35
project,9,3.197225,349214,3.909586,12.499824,true,false,35
special,9,3.197225,387595,3.80531,12.166431,true,false,35
retrieve,2,1.693147,13759,7.143508,12.09501,true,false,35
consultation,2,1.693147,15800,7.0052,11.860835,true,false,35
set,12,3.484907,622685,3.331231,11.60903,true,false,35
buton,1,1.0,228,11.239307,11.239307,true,false,35
stop,4,2.386294,157681,4.704693,11.226783,true,false,35
buttock,1,1.0,373,10.748773,10.748773,true,false,35
smooth,2,1.693147,41553,6.03828,10.223696,true,false,35
work,10,3.302585,835099,3.037722,10.032336,true,false,35
alternate,2,1.693147,53046,5.794095,9.810256,true,false,35
site,5,2.609438,443319,3.670982,9.579199,true,false,35
print,2,1.693147,64859,5.593043,9.469844,true,false,35
undamaged,1,1.0,2454,8.867147,8.867147,true,false,35
vendor,1,1.0,7173,7.79481,7.79481,true,false,35
usable,1,1.0,7991,7.686833,7.686833,true,false,35
stationary,1,1.0,9931,7.469512,7.469512,true,false,35
size,2,1.693147,214908,4.395059,7.441482,true,false,35
alert,1,1.0,16374,6.969518,6.969518,true,false,35
boxes,1,1.0,21068,6.717471,6.717471,true,false,35
min,1,1.0,24512,6.56607,6.56607,true,false,35
enhanced,1,1.0,33377,6.257377,6.257377,true,false,35
burning,1,1.0,44238,5.975667,5.975667,true,false,35
indicate,1,1.0,62884,5.623966,5.623966,true,false,35
severe,1,1.0,75682,5.43872,5.43872,true,false,35
affected,1,1.0,87944,5.288562,5.288562,true,false,35
effect,1,1.0,162333,4.675618,4.675618,true,false,35
mixed,1,1.0,168604,4.637715,4.637715,true,false,35
external,4,2.386294,2828449,1.817789,4.337781,true,false,35
sea,1,1.0,282485,4.121645,4.121645,true,false,35
hall,1,1.0,321137,3.993403,3.993403,true,false,35
division,1,1.0,407922,3.754195,3.754195,true,false,35
accessory,2229,8.709308,6571,7.882455,68.650735,true,false,30
lenght,12,3.484907,1,15.979882,55.688396,true,true,30
enviremental,10,3.302585,0,16.673029,55.064097,false,false,30
enviromental,11,3.397895,1,15.979882,54.297965,true,true,30
aprox,12,3.484907,2,15.574417,54.275388,true,true,30
dimentional,13,3.564949,7,14.593587,52.0254,true,false,30
manual,1755,8.470224,43488,5.992766,50.760068,true,false,30
replaceable,62,5.127134,1195,9.586291,49.150202,true,false,30
cubic,240,6.480639,11849,7.292946,47.262948,true,false,30
rubber,368,6.908083,22569,6.648652,45.92944,true,false,30
detach,52,4.951244,1844,9.152794,45.317715,true,false,30
variable,485,7.184149,34116,6.235478,44.796601,true,false,30
spray,111,5.70953,9054,7.561957,43.175219,true,false,30
oil,1433,8.267525,109476,5.069559,41.912709,true,false,30
paint,307,6.726848,36370,6.171502,41.514753,true,false,30
hole,348,6.852202,43015,6.003701,41.138578,true,false,30
length,3568,9.17976,224052,4.353391,39.963087,true,false,30
remark,53,4.970292,7180,7.793835,38.737635,true,false,30
attach,51,4.931826,7711,7.722496,38.086004,true,false,30
item,111,5.70953,25417,6.529816,37.282182,true,false,30
dirty,92,5.521789,24200,6.57888,36.327183,true,false,30
hand,1168,8.063048,220208,4.370697,35.241137,true,false,30
outer,135,5.905275,59769,5.67477,33.511075,true,false,30
metal,213,6.361292,110172,5.063222,32.208633,true,false,30
sytem,3,2.098612,3,15.286735,32.080929,true,true,30
metalic,3,2.098612,3,15.286735,32.080929,true,true,30
upper,417,7.033086,187618,4.53086,31.865931,true,false,30
rear,127,5.844187,75568,5.440227,31.793707,true,false,30
box,202,6.308268,123589,4.948304,31.215226,true,false,30
sign,164,6.099866,112634,5.041121,30.750165,true,false,30
cooking,36,4.583519,23921,6.590475,30.207567,true,false,30
measurement,30,4.401197,21812,6.682767,29.412179,true,false,30
removal,53,4.970292,47118,5.912597,29.387335,true,false,30
testing,67,5.204693,61987,5.638333,29.345789,true,false,30
unit,189,6.241747,179248,4.576498,28.565341,true,false,30
suspeeted,2,1.693147,0,16.673029,28.229892,false,false,30
poor,144,5.969813,155283,4.720018,28.177626,true,false,30
dirt,22,4.091042,18702,6.83659,27.968779,true,false,30
bad,95,5.553877,116476,5.00758,27.811482,true,false,30
readable,10,3.302585,4227,8.323545,27.489214,true,false,30
computer,101,5.615121,133712,4.869578,27.343267,true,false,30
intersection,34,4.526361,42966,6.004841,27.180076,true,false,30
bended,4,2.386294,206,11.34031,27.061318,true,false,30
revieuw,2,1.693147,1,15.979882,27.056292,true,true,30
visiual,2,1.693147,1,15.979882,27.056292,true,true,30
coverd,2,1.693147,1,15.979882,27.056292,true,true,30
damge,2,1.693147,1,15.979882,27.056292,true,true,30
probaly,2,1.693147,1,15.979882,27.056292,true,true,30
report,144,5.969813,198869,4.472622,26.70072,true,false,30
complition,2,1.693147,2,15.574417,26.36978,true,true,30
residu,2,1.693147,2,15.574417,26.36978,true,true,30
visable,2,1.693147,2,15.574417,26.36978,true,true,30
max,47,4.850148,80198,5.380763,26.097493,true,false,30
completion,39,4.663562,71076,5.50151,25.65663,true,false,30
corner,52,4.951244,98325,5.176985,25.632515,true,false,30
cool,26,4.258097,43060,6.002656,25.559888,true,false,30
fount,4,2.386294,453,10.554932,25.187174,true,false,30
splatter,5,2.609438,1318,9.4884,24.75939,true,false,30
glue,7,2.94591,4048,8.366804,24.647852,true,false,30
rapport,6,2.791759,3139,8.621051,24.0679,true,false,30
maximum,38,4.637586,102847,5.132021,23.800192,true,false,30
incoming,11,3.397895,16327,6.972392,23.691458,true,false,30
table,56,5.025352,162448,4.67491,23.493064,true,false,30
hight,3,2.098612,249,11.151568,23.402818,true,false,30
electrician,5,2.609438,3074,8.641969,22.550681,true,false,30
stuck,10,3.302585,21882,6.679564,22.059827,true,false,30
partial,17,3.833213,55691,5.745437,22.023486,true,false,30
value,30,4.401197,123523,4.948838,21.780814,true,false,30
area,352,6.863631,765685,3.124501,21.445426,true,false,30
plastic,11,3.397895,34440,6.226026,21.155384,true,false,30
additional,55,5.007333,272914,4.156113,20.811044,true,false,30
mising,2,1.693147,86,12.207121,20.668452,true,false,30
quantity,8,3.079442,21395,6.70207,20.638632,true,false,30
protective,8,3.079442,22971,6.630998,20.419769,true,false,30
losse,2,1.693147,118,11.893905,20.138132,true,false,30
available,52,4.951244,302405,4.053503,20.069882,true,false,30
substitute,11,3.397895,50096,5.851312,19.882147,true,false,30
app,7,2.94591,21014,6.720037,19.796626,true,false,30
significant,38,4.637586,248928,4.248106,19.700957,true,false,30
cord,5,2.609438,10708,7.394189,19.294677,true,false,30
upto,2,1.693147,214,11.302391,19.136611,true,false,30
light,36,4.583519,280039,4.130341,18.931497,true,false,30
normal,14,3.639057,101828,5.141979,18.711955,true,false,30
internal,14,3.639057,105789,5.103818,18.573085,true,false,30
replacement,11,3.397895,80322,5.379218,18.278018,true,false,30
part,352,6.863631,1245078,2.638319,18.108451,true,false,30
request,11,3.397895,87770,5.290542,17.976709,true,false,30
advise,4,2.386294,10000,7.462589,17.807933,true,false,30
typical,11,3.397895,96214,5.198688,17.664599,true,false,30
recommend,4,2.386294,12383,7.248868,17.297934,true,false,30
present,41,4.713572,455416,3.64406,17.17654,true,false,30
perform,10,3.302585,109946,5.065275,16.728502,true,false,30
review,19,3.944439,251729,4.236917,16.712259,true,false,30
piesce,1,1.0,0,16.673029,16.673029,false,false,30
severanl,1,1.0,0,16.673029,16.673029,false,false,30
sideto,1,1.0,0,16.673029,16.673029,false,false,30
transpoert,1,1.0,0,16.673029,16.673029,false,false,30
indification,1,1.0,0,16.673029,16.673029,false,false,30
identifaction,1,1.0,0,16.673029,16.673029,false,false,30
douwnload,1,1.0,0,16.673029,16.673029,false,false,30
signsof,1,1.0,0,16.673029,16.673029,false,false,30
placesmissing,1,1.0,0,16.673029,16.673029,false,false,30
enviromentel,1,1.0,0,16.673029,16.673029,false,false,30
envouremental,1,1.0,0,16.673029,16.673029,false,false,30
dificult,1,1.0,0,16.673029,16.673029,false,false,30
inpackt,1,1.0,0,16.673029,16.673029,false,false,30
cheack,1,1.0,0,16.673029,16.673029,false,false,30
nosignificant,1,1.0,0,16.673029,16.673029,false,false,30
leadinng,1,1.0,0,16.673029,16.673029,false,false,30
complaind,1,1.0,0,16.673029,16.673029,false,false,30
possibel,1,1.0,0,16.673029,16.673029,false,false,30
satisfactionay,1,1.0,0,16.673029,16.673029,false,false,30
polution,1,1.0,0,16.673029,16.673029,false,false,30
prjct,1,1.0,0,16.673029,16.673029,false,false,30
andlower,1,1.0,0,16.673029,16.673029,false,false,30
sustem,1,1.0,0,16.673029,16.673029,false,false,30
lenghti,1,1.0,0,16.673029,16.673029,false,false,30
incomming,1,1.0,0,16.673029,16.673029,false,false,30
sevaral,1,1.0,0,16.673029,16.673029,false,false,30
numner,1,1.0,0,16.673029,16.673029,false,false,30
sctrach,1,1.0,0,16.673029,16.673029,false,false,30
stationairy,1,1.0,0,16.673029,16.673029,false,false,30
tranportation,1,1.0,0,16.673029,16.673029,false,false,30
treahd,1,1.0,0,16.673029,16.673029,false,false,30
sugest,1,1.0,0,16.673029,16.673029,false,false,30
arrival,8,3.079442,82738,5.349583,16.473727,true,false,30
download,5,2.609438,34897,6.212844,16.212031,true,false,30
clean,6,2.791759,56856,5.724734,15.982081,true,false,30
piecesa,1,1.0,1,15.979882,15.979882,true,true,30
removel,1,1.0,1,15.979882,15.979882,true,true,30
thisshop,1,1.0,1,15.979882,15.979882,true,true,30
appliccable,1,1.0,1,15.979882,15.979882,true,true,30
signd,1,1.0,1,15.979882,15.979882,true,true,30
parental,3,2.098612,9292,7.536012,15.815168,true,false,30
insuficient,1,1.0,2,15.574417,15.574417,true,true,30
complete,13,3.564949,246758,4.256861,15.175496,true,false,30
completeness,2,1.693147,2311,8.927161,15.114997,true,false,30
sufferd,1,1.0,4,15.063591,15.063591,true,true,30
picure,1,1.0,4,15.063591,15.063591,true,true,30
appox,1,1.0,4,15.063591,15.063591,true,true,30
totaly,1,1.0,4,15.063591,15.063591,true,true,30
thelower,1,1.0,4,15.063591,15.063591,true,true,30
uitgevoerd,1,1.0,4,15.063591,15.063591,true,true,30
minimun,1,1.0,4,15.063591,15.063591,true,true,30
morethan,1,1.0,4,15.063591,15.063591,true,true,30
reduced,8,3.079442,133814,4.868815,14.993232,true,false,30
activity,8,3.079442,135303,4.85775,14.959156,true,false,30
result,18,3.890372,372935,3.843867,14.954071,true,false,30
centimeter,2,1.693147,2848,8.718306,14.761374,true,false,30
loss,10,3.302585,201858,4.457704,14.721947,true,false,30
data,9,3.197225,178287,4.581873,14.649278,true,false,30
inpact,1,1.0,7,14.593587,14.593587,true,false,30
generel,1,1.0,8,14.475804,14.475804,true,false,30
moist,3,2.098612,17661,6.893858,14.467535,true,false,30
overall,10,3.302585,225439,4.34722,14.357063,true,false,30
row,5,2.609438,71375,5.497312,14.344894,true,false,30
transport,8,3.079442,171367,4.62146,14.231517,true,false,30
paperwork,2,1.693147,4156,8.34048,14.12166,true,false,30
sand,4,2.386294,47471,5.905134,14.091387,true,false,30
effective,6,2.791759,113055,5.03739,14.063182,true,false,30
cloudy,2,1.693147,4408,8.281626,14.022011,true,false,30
generic,3,2.098612,23975,6.58822,13.82612,true,false,30
procent,1,1.0,18,13.72859,13.72859,true,false,30
video,11,3.397895,309096,4.031618,13.699017,true,false,30
salt,4,2.386294,56564,5.729883,13.673188,true,false,30
short,14,3.639057,454549,3.645966,13.267878,true,false,30
bill,7,2.94591,194527,4.494698,13.240975,true,false,30
noted,8,3.079442,236492,4.299355,13.239612,true,false,30
consult,2,1.693147,7372,7.767449,13.151434,true,false,30
detailed,4,2.386294,73419,5.469077,13.050828,true,false,30
improper,2,1.693147,8158,7.666152,12.979924,true,false,30
multi,5,2.609438,122741,4.955189,12.930258,true,false,30
difference,4,2.386294,77288,5.417722,12.928279,true,false,30
hour,5,2.609438,128627,4.908349,12.808032,true,false,30
percent,4,2.386294,82756,5.349365,12.76516,true,false,30
management,7,2.94591,240952,4.280672,12.610474,true,false,30
miner,2,1.693147,10782,7.387303,12.507791,true,false,30
file,3,2.098612,47474,5.90507,12.392453,true,false,30
circumstantially,1,1.0,82,12.254188,12.254188,true,false,30
rest,6,2.791759,228702,4.332849,12.096273,true,false,30
basic,4,2.386294,116529,5.007125,11.948474,true,false,30
necessary,4,2.386294,118305,4.991999,11.912379,true,false,30
robbery,2,1.693147,15499,7.024434,11.8934,true,false,30
information,7,2.94591,325155,3.980969,11.727576,true,false,30
gill,2,1.693147,17750,6.888832,11.663806,true,false,30
useable,1,1.0,150,11.655749,11.655749,true,false,30
cleaning,2,1.693147,18231,6.862095,11.618537,true,false,30
able,6,2.791759,282641,4.121093,11.505099,true,false,30
posible,1,1.0,191,11.415534,11.415534,true,false,30
remain,4,2.386294,148918,4.761871,11.363226,true,false,30
evidence,4,2.386294,158343,4.700504,11.216786,true,false,30
average,5,2.609438,244708,4.265204,11.129785,true,false,30
costumer,1,1.0,288,11.006602,11.006602,true,false,30
floe,1,1.0,344,10.829484,10.829484,true,false,30
outside,5,2.609438,283185,4.11917,10.748718,true,false,30
minimal,2,1.693147,30993,6.33148,10.720127,true,false,30
need,4,2.386294,196216,4.486052,10.705042,true,false,30
transporte,1,1.0,414,10.64475,10.64475,true,false,30
problem,3,2.098612,112177,5.045187,10.587891,true,false,30
pen,2,1.693147,35128,6.206247,10.508089,true,false,30
return,5,2.609438,320864,3.994253,10.422756,true,false,30
error,2,1.693147,37069,6.152466,10.41703,true,false,30
label,3,2.098612,126083,4.928325,10.342644,true,false,30
wide,4,2.386294,243302,4.270966,10.191782,true,false,30
thick,2,1.693147,46421,5.9275,10.03613,true,false,30
invoice,1,1.0,792,9.997206,9.997206,true,false,30
remove,2,1.693147,57009,5.722047,9.688268,true,false,30
close,4,2.386294,315710,4.010446,9.570106,true,false,30
silver,3,2.098612,186711,4.535706,9.518689,true,false,30
threat,2,1.693147,72249,5.485141,9.287152,true,false,30
fuzz,1,1.0,1885,9.130815,9.130815,true,false,30
bode,1,1.0,1959,9.092329,9.092329,true,false,30
discard,1,1.0,2419,8.881506,8.881506,true,false,30
outermost,1,1.0,2728,8.761338,8.761338,true,false,30
sticker,1,1.0,2997,8.667328,8.667328,true,false,30
filthy,1,1.0,3004,8.664996,8.664996,true,false,30
expiry,1,1.0,3123,8.626159,8.626159,true,false,30
liter,1,1.0,3835,8.420843,8.420843,true,false,30
cleanup,1,1.0,4565,8.246636,8.246636,true,false,30
dark,2,1.693147,149915,4.755198,8.051251,true,false,30
cause,2,1.693147,151400,4.745342,8.034562,true,false,30
addition,3,2.098612,383697,3.815418,8.007083,true,false,30
attention,2,1.693147,155381,4.719387,7.990617,true,false,30
removed,2,1.693147,158702,4.698239,7.95481,true,false,30
time,9,3.197225,1508102,2.446666,7.82254,true,false,30
shipment,1,1.0,7358,7.76935,7.76935,true,false,30
rusty,1,1.0,8006,7.684957,7.684957,true,false,30
specific,2,1.693147,188081,4.528396,7.66724,true,false,30
federal,2,1.693147,213420,4.402007,7.453246,true,false,30
administration,2,1.693147,213464,4.401801,7.452897,true,false,30
emigration,1,1.0,10448,7.418767,7.418767,true,false,30
noticeable,1,1.0,10790,7.386561,7.386561,true,false,30
calculation,1,1.0,11000,7.367287,7.367287,true,false,30
mound,1,1.0,12833,7.213176,7.213176,true,false,30
limited,2,1.693147,252884,4.232339,7.165972,true,false,30
dig,1,1.0,13777,7.142201,7.142201,true,false,30
local,3,2.098612,617944,3.338874,7.007002,true,false,30
force,2,1.693147,286998,4.105795,6.951715,true,false,30
portable,1,1.0,18151,6.866493,6.866493,true,false,30
centre,2,1.693147,307147,4.037944,6.836833,true,false,30
burnt,1,1.0,21012,6.720132,6.720132,true,false,30
pointing,1,1.0,21114,6.71529,6.71529,true,false,30
repeat,1,1.0,23586,6.604578,6.604578,true,false,30
update,1,1.0,25165,6.53978,6.53978,true,false,30
edges,1,1.0,27088,6.466146,6.466146,true,false,30
longtime,1,1.0,32059,6.297664,6.297664,true,false,30
vicinity,1,1.0,34230,6.232142,6.232142,true,false,30
raw,1,1.0,35301,6.201334,6.201334,true,false,30
accurate,1,1.0,38792,6.107034,6.107034,true,false,30
shipping,1,1.0,40166,6.072228,6.072228,true,false,30
thin,1,1.0,47798,5.898269,5.898269,true,false,30
bold,1,1.0,49009,5.873249,5.873249,true,false,30
identical,1,1.0,49777,5.8577,5.8577,true,false,30
relevant,1,1.0,50250,5.848243,5.848243,true,false,30
ride,1,1.0,50838,5.83661,5.83661,true,false,30
coal,1,1.0,50943,5.834547,5.834547,true,false,30
object,1,1.0,55412,5.750459,5.750459,true,false,30
duo,1,1.0,56661,5.72817,5.72817,true,false,30
conclusion,1,1.0,59303,5.682597,5.682597,true,false,30
second,3,2.098612,1162536,2.706914,5.680762,true,false,30
option,1,1.0,62173,5.635337,5.635337,true,false,30
unusual,1,1.0,69481,5.524206,5.524206,true,false,30
proper,1,1.0,72070,5.487622,5.487622,true,false,30
loan,1,1.0,73504,5.46792,5.46792,true,false,30
ward,1,1.0,79148,5.393941,5.393941,true,false,30
temporary,1,1.0,79712,5.386841,5.386841,true,false,30
equal,1,1.0,85387,5.318068,5.318068,true,false,30
overview,1,1.0,86257,5.307931,5.307931,true,false,30
eye,1,1.0,94109,5.220809,5.220809,true,false,30
determined,1,1.0,115486,5.016116,5.016116,true,false,30
content,1,1.0,118064,4.994038,4.994038,true,false,30
agreement,1,1.0,126950,4.921472,4.921472,true,false,30
connected,1,1.0,128615,4.908442,4.908442,true,false,30
alternative,1,1.0,131972,4.882676,4.882676,true,false,30
environment,1,1.0,139070,4.830289,4.830289,true,false,30
presence,1,1.0,142616,4.805111,4.805111,true,false,30
direction,1,1.0,157694,4.704611,4.704611,true,false,30
lack,1,1.0,167532,4.644093,4.644093,true,false,30
attempt,1,1.0,176207,4.593609,4.593609,true,false,30
remaining,1,1.0,196406,4.485085,4.485085,true,false,30
self,1,1.0,218865,4.376814,4.376814,true,false,30
united,2,1.693147,1329641,2.572609,4.355805,true,false,30
description,1,1.0,230377,4.325552,4.325552,true,false,30
associated,1,1.0,238651,4.290267,4.290267,true,false,30
organization,1,1.0,250618,4.24134,4.24134,true,false,30
prior,1,1.0,295643,4.076118,4.076118,true,false,30
term,1,1.0,303982,4.048302,4.048302,true,false,30
man,1,1.0,438376,3.682194,3.682194,true,false,30
loose,499,7.212606,33095,6.265861,45.193189,true,false,25
piece,203,6.313206,112979,5.038063,31.806328,true,false,25
quick,58,5.060443,47795,5.898332,29.848171,true,false,25
width,43,4.7612,39682,6.084351,28.968811,true,false,25
note,103,5.634729,141795,4.810884,27.108029,true,false,25
unreadable,5,2.609438,622,10.238482,26.716684,true,false,25
broken,36,4.583519,108427,5.079187,23.280551,true,false,25
missing,72,5.276666,329666,3.967191,20.93354,true,false,25
correct,13,3.564949,49612,5.861021,20.894242,true,false,25
incorrect,6,2.791759,14703,7.077154,19.757712,true,false,25
noticed,8,3.079442,28726,6.407436,19.731325,true,false,25
location,29,4.367296,255094,4.223638,18.445875,true,false,25
visit,13,3.564949,121366,4.966455,17.705159,true,false,25
addittional,1,1.0,0,16.673029,16.673029,false,false,25
cunsult,1,1.0,0,16.673029,16.673029,false,false,25
recomend,1,1.0,0,16.673029,16.673029,false,false,25
arounfd,1,1.0,0,16.673029,16.673029,false,false,25
gerneral,1,1.0,3,15.286735,15.286735,true,true,25
seperate,1,1.0,3,15.286735,15.286735,true,true,25
side,26,4.258097,501696,3.547277,15.104649,true,false,25
end,44,4.78419,769953,3.118943,14.921614,true,false,25
actual,5,2.609438,89122,5.275256,13.765453,true,false,25
total,16,3.772589,468170,3.61644,13.643341,true,false,25
opposite,3,2.098612,86438,5.305835,11.13489,true,false,25
different,7,2.94591,476738,3.598304,10.600282,true,false,25
page,4,2.386294,209704,4.419572,10.546399,true,false,25
spry,1,1.0,799,9.988417,9.988417,true,false,25
relation,2,1.693147,57406,5.715107,9.676518,true,false,25
room,3,2.098612,185424,4.542623,9.533205,true,false,25
extra,2,1.693147,92412,5.239006,8.870408,true,false,25
champion,2,1.693147,165537,4.656073,7.883417,true,false,25
regular,2,1.693147,263850,4.189889,7.094099,true,false,25
house,3,2.098612,668822,3.259754,6.84096,true,false,25
mild,1,1.0,25003,6.546238,6.546238,true,false,25
refer,2,1.693147,401471,3.770136,6.383395,true,false,25
mention,1,1.0,63234,5.618416,5.618416,true,false,25
ready,1,1.0,73022,5.474499,5.474499,true,false,25
apart,1,1.0,92944,5.233266,5.233266,true,false,25
letter,1,1.0,129747,4.89968,4.89968,true,false,25
entire,1,1.0,219884,4.372169,4.372169,true,false,25
notable,1,1.0,381322,3.821627,3.821627,true,false,25
late,1,1.0,553295,3.44938,3.44938,true,false,25
following,1,1.0,1035347,2.822781,2.822781,true,false,25
found,1,1.0,739631,3.159121,3.159121,true,false,22
serveral,26,4.258097,8,14.475804,61.639372,true,false,20
picture,277,6.624018,99205,5.168075,34.23342,true,false,20
low,902,7.804615,274069,4.15189,32.403902,true,false,20
minute,240,6.480639,119756,4.979809,32.272344,true,false,20
punt,20,3.995732,6892,7.834767,31.305632,true,false,20
right,605,7.405228,381956,3.819966,28.287718,true,false,20
thanone,2,1.693147,0,16.673029,28.229892,false,false,20
photo,52,4.951244,73225,5.471723,27.091834,true,false,20
customer,23,4.135494,28240,6.424499,26.568478,true,false,20
wrong,32,4.465736,53614,5.783445,25.827337,true,false,20
small,563,7.33328,606594,3.357412,24.620843,true,false,20
gereral,2,1.693147,12,14.10808,23.887055,true,false,20
high,683,7.526495,890345,2.973663,22.381263,true,false,20
left,257,6.549076,628511,3.321918,21.755497,true,false,20
deep,33,4.496508,144037,4.795196,21.561637,true,false,20
dusty,5,2.609438,6811,7.846588,20.475184,true,false,20
general,200,6.298317,693029,3.2242,20.307037,true,false,20
send,13,3.564949,63700,5.611073,20.003192,true,false,20
reason,21,4.044522,125026,4.936744,19.966771,true,false,20
smal,2,1.693147,133,11.775189,19.937128,true,false,20
missin,2,1.693147,147,11.675817,19.768876,true,false,20
possible,35,4.555348,243401,4.270559,19.453884,true,false,20
extern,2,1.693147,198,11.379724,19.267548,true,false,20
witch,6,2.791759,18742,6.834453,19.08015,true,false,20
unknown,22,4.091042,174038,4.605994,18.843318,true,false,20
dust,6,2.791759,23949,6.589305,18.395755,true,false,20
text,15,3.70805,147318,4.772673,17.697312,true,false,20
impossible,7,2.94591,51294,5.82768,17.167823,true,false,20
large,53,4.970292,560332,3.436742,17.081613,true,false,20
department,36,4.583519,425948,3.710954,17.009228,true,false,20
red,28,4.332205,347661,3.914043,16.956434,true,false,20
trust,10,3.302585,104633,5.114805,16.892079,true,false,20
slight,5,2.609438,27794,6.440417,16.80587,true,false,20
multiple,17,3.833213,217262,4.384165,16.80544,true,false,20
piciture,1,1.0,0,16.673029,16.673029,false,false,20
picie,1,1.0,0,16.673029,16.673029,false,false,20
sevral,1,1.0,0,16.673029,16.673029,false,false,20
allowedto,1,1.0,0,16.673029,16.673029,false,false,20
beensent,1,1.0,0,16.673029,16.673029,false,false,20
severalminor,1,1.0,0,16.673029,16.673029,false,false,20
lessthen,1,1.0,0,16.673029,16.673029,false,false,20
aplicable,1,1.0,0,16.673029,16.673029,false,false,20
foundseveral,1,1.0,0,16.673029,16.673029,false,false,20
chapther,1,1.0,0,16.673029,16.673029,false,false,20
vieuw,1,1.0,0,16.673029,16.673029,false,false,20
